code,name
A01BX,Lemons and similar-
A01BY,Lemons
A01BZ,Citrons
A01CA,Limes
A01CB,Mandarins and similar-
A01CC,Calamondins
A01CD,Mandarins
A01CE,Clementines
A01CF,King mandarins
A01CG,Cleopatra mandarins
A01CH,Tangerines
A01CJ,Mediterranean mandarins
A01CK,Satsumas
A01CL,Minneolas
A01CM,Tangors
A01CN,Tankan mandarin
A01CP,Oranges and similar-
A01CQ,Chironjas
A01CR,"Oranges, sweet"
A01CS,Blood oranges
A01CT,Bitter oranges
A01CV,Chinottos
A01CX,Grapefruits and similar-
A01CY,Grapefruits
A01CZ,Shaddocks
A01DA,Natsudaidais
A01DB,Pomelos
A01DC,Tangelos (except minneolas)
A01DD,Tangelolos
A01DE,Ugli fruits
A01DF,Other Citrus fruits
A01DG,Pome fruits
A01DH,Apples and similar-
A01DJ,Apples
A01DK,Crab apples
A01DL,Loquats
A01DM,Medlars
A01DN,Pears and similar-
A01DP,Pears
A01DQ,Nashi pears
A01DR,Quinces
A01DS,Other Pome fruits
A01DT,Berries and small fruits
A01DV,Grapes and similar fruits
A01DX,Table grapes
A01DY,Wine grapes
A01DZ,Strawberries and similar-
A01EA,Strawberries
A01EB,Wild strawberries
A01EC,Musky strawberries
A01ED,Cane fruits
A01EE,Blackberries
A01EF,Dewberries and similar-
A01EG,Dewberries
A01EH,Boysenberries
A01EJ,Loganberries
A01EK,Olallieberries
A01EL,Youngberries
A01EM,Cloudberries
A01EN,Raspberries and similar-
A01EP,Raspberries (red and yellow)
A01EQ,Black raspberries
A01ER,Wineberries
A01ES,Other cane fruits
A01ET,Salmonberries
A01EV,Thimbleberries
A01EX,Other small fruits and berries
A01EY,Blueberries
A01EZ,Northern highbush blueberry
A01FA,Lowbush Blueberry
A01FB,Rabbiteye blueberry
A01FC,Huckleberries
A01FD,Bearberries
A01FE,Bilberries (generic)
A01FF,Bilberries (European blueberries)
A01FG,Bog bilberries
A01FH,Cranberries
A01FJ,Lingonberries and similar
A01FK,Cowberries
A01FL,Lingonberries
A01FM,"Currants (black, red and white)"
A01FN,Blackcurrants
A01FP,Redcurrants
A01FQ,Gooseberries and similar-
A01FR,Rose hips and similar-
A01FS,Mulberries (black and white)
A01FT,Arbutus berries
A01FV,Azaroles
A01FX,Elderberries
A01FY,Juneberries
A01FZ,Sea buckthorns
A01GA,Hawberries
A01GB,Other not listed other small fruits and berries
A01GC,Crowberries
A01GD,Sorb fruits
A01GE,Stone fruits
A01GF,Apricots
A01GG,Cherries and similar-
A01GH,Sour cherries
A01GJ,Sour cherries dark red
A01GK,Cherries (sweet)
A01GL,Peaches and similar-
A01GM,Common peaches
A01GN,Nectarines
A01GP,Plums and similar-
A01GQ,Plums
A01GR,Damsons
A01GS,Mirabelles
A01GT,Cherry plums
A01GV,Chickasaw plums
A01GX,Gages
A01GY,Japanese plums
A01GZ,Sloes
A01HA,American plums
A01HB,Other Stone fruits
A01HC,Chokecherries
A01HD,Miscellaneous fruits (generic)
A01HE,Miscellaneous fruits with edible peel
A01HF,Dates
A01HG,Figs
A01HH,Table olives and similar-
A01HJ,Kumquats and similar-
A01HK,Marumi kumquats
A01HL,Carambolas and similar-
A01HM,Carambolas
A01HN,Bilimbis
A01HP,Kaki and similar-
A01HQ,Kaki
A01HR,Chinese persimmons
A01HS,Grumichamas
A01HT,Malay pommarosas
A01HV,Pommarosas
A01HX,Surinam cherries
A01HY,Carobs
A01HZ,Tamarillos
A01JA,Other Miscellaneous fruits with edible peel
A01JB,Ambarellas
A01JC,Acerolas
A01JD,Carandas
A01JE,Cashew apples
A01JF,"Chinese olives, black, white"
A01JG,Coco plums
A01JH,Desert dates
A01JJ,Hog plums
A01JK,Jaboticabas
A01JL,Indian jujubes
A01JM,Chinese jujubes
A01JN,Natal plums
A01JP,Otaheite gooseberries
A01JQ,Aonlas
A01JR,Sea grapes
A01JS,"Miscellaneous fruits with inedible peel, small"
A01JT,"Kiwi fruits (green, red, yellow)"
A01JV,Litchis
A01JX,Mangosteens
A01JY,Pulasans
A01JZ,Jambuls
A01KA,Rambutans
A01KB,Java apples
A01KC,Passionfruits
A01KD,Prickly pears
A01KE,Star apples
A01KF,American persimmons
A01KG,"Other Miscellaneous fruits with inedible peel, small"
A01KH,Yellow sapotes
A01KJ,Black sapotes
A01KK,Green sapotes
A01KL,Mammey sapotes
A01KM,White sapotes
A01KN,Akee apples
A01KP,Doum palm fruits
A01KQ,Longans
A01KR,Marmaladedos
A01KS,Naranjillas
A01KT,Sapodillas
A01KV,Santols
A01KX,Spanish limes
A01KY,Tonka bean
A01KZ,Elephant apples
A01LA,"Miscellaneous fruits with inedible peel, large"
A01LB,Avocados
A01LC,Common banana
A01LD,Dwarf bananas
A01LE,Plantains
A01LF,Mangoes
A01LG,Papayas
A01LH,Granate apples
A01LJ,Cherimoyas
A01LK,Wild sweetsops
A01LL,Sweetsops
A01LM,Ilamas
A01LN,Guavas and similar-
A01LP,Pineapples
A01LQ,Breadfruits
A01LR,Jackfruits
A01LS,Durians
A01LT,Soursops
A01LV,"Other Miscellaneous fruits with inedible peel, large"
A01LX,Babacos
A01LY,Feijoas
A01LZ,Mammey apple
A01MA,Dried fruit
A01MB,Dried prunes
A01MC,Dried apples
A01MD,Dried apricots
A01ME,Dried vine fruits (raisins etc.)
A01MF,Dried dates
A01MG,Dried figs
A01MH,Dried pears
A01MJ,Dried bananas
A01MK,Dried mangoes
A01ML,Processed fruit products
A01MM,Jam of fruit / vegetables
A01MN,"Jam, strawberries"
A01MP,"Jam, raspberries"
A01MQ,"Jam, blackberries"
A01MR,"Jam, currants (red)"
A01MS,"Jam, currants (black)"
A01MT,"Jam, lingonberry"
A01MV,"Jam, gooseberries"
A01MX,"Jam, cranberries"
A01MY,"Jam, blueberries"
A01MZ,"Jam, rose hips"
A01NA,"Jam, apricots"
A01NB,"Jam, plums"
A01NC,"Jam, peaches"
A01ND,"Jam, sweet cherry"
A01NE,"Jam, sour cherry"
A01NF,"Jam, oranges"
A01NG,"Jam, mandarins"
A01NH,"Jam, mixed fruit"
A01NJ,Marmalade
A01NK,"Marmalade, oranges"
A01NL,"Marmalade, mandarins"
A01NM,"Marmalade, mixed citrus fruit"
A01NN,Canned or jarred fruit
A01NP,Canned or jarred mandarin
A01NQ,Canned or jarred apple
A01NR,Canned or jarred pear
A01NS,Canned or jarred apricot
A01NT,Canned or jarred plum
A01NV,Canned or jarred sweet cherry
A01NX,Canned or jarred sour cherry
A01NY,Canned or jarred peach
A01NZ,Canned or jarred table grape
A01PA,Canned or jarred cranberry
A01PB,Canned or jarred pineapple
A01PC,Canned or jarred mixed fruit
A01PD,Compote of fruit / vegetables
A01PE,"Fruit compote, mandarin"
A01PF,"Fruit compote, apple"
A01PG,"Fruit compote, pear"
A01PH,"Fruit compote, apricot"
A01PJ,"Fruit compote, plum"
A01PK,"Fruit compote, sweet cherry"
A01PL,"Fruit compote, sour cherry"
A01PM,"Fruit compote, peach"
A01PN,"Fruit compote, table grape"
A01PP,"Fruit compote, cranberry"
A01PQ,"Fruit compote, pineapple"
A01PR,"Fruit compote, mixed fruit"
A01PS,Candied fruits
A01PT,"Candied fruit, cherry"
A01PV,"Candied fruit, bananas"
A01PX,"Candied fruit, pineapple"
A01PY,"Candied fruit, grape"
A01PZ,"Candied fruit, pear"
A01QA,"Candied fruit, apple"
A01QB,"Candied fruit, mixed fruit"
A01QC,"Candied fruit, orange peel"
A01QD,Other processed fruit products (excluding beverages)
A01QE,Citrus fruit peel
A01QF,Mixed dried fruits
A01QG,Fruit salad
A01QH,Fruit chips
A01QJ,Fruit or fruit-vegetable puree
A01QK,Canned fruit cocktail
A01QL,Other fruit spreads
A01QM,Fruit in vinegar or brine
A01QN,Fermented fruit products
A01QP,Fruit preparations for fillings and/or flavouring
A01QQ,Chocolate coated dried fruit
A01QR,Meat and meat products
A01QS,Animal fresh meat
A01QT,Generic traditionally farmed mammals fresh meat
A01QV,Bovine fresh meat
A01QX,"Cow, ox or bull fresh meat"
A01QY,Calf fresh meat
A01QZ,Buffalo fresh meat
A01RA,"Buffalo, african fresh meat"
A01RB,"Buffalo, cape fresh meat"
A01RC,"Buffalo, american fresh meat"
A01RD,"Buffalo, water fresh meat"
A01RE,Yak fresh meat
A01RF,Zebu fresh meat
A01RG,Pig fresh meat
A01RH,Sheep fresh meat
A01RJ,Sheep (adult) fresh meat
A01RK,Lamb fresh meat
A01RL,Goat fresh meat
A01RM,Equine fresh meat
A01RN,Horse fresh meat
A01RP,Asses-mules-hinnies fresh meat
A01RQ,Rabbit fresh meat
A01RR,Other traditionally farmed mammals fresh meat
A01RS,Kangaroo fresh meat
A01RT,Camel fresh meat
A01RV,"Camel, bactrian fresh meat"
A01RX,Dromedary fresh meat
A01RY,Llama or lama fresh meat
A01RZ,Traditionally game mammals fresh meat
A01SA,Deer fresh meat
A01SB,"Deer, fallow fresh meat"
A01SC,"Deer, red fresh meat"
A01SD,Wapiti elk meat
A01SE,European moose meat
A01SF,Reindeer meat
A01SG,Roe deer meat
A01SH,Wild boar fresh meat
A01SJ,Hare fresh meat
A01SK,Other traditionally game mammals fresh meat
A01SL,Moufflon fresh meat
A01SM,Chamois fresh meat
A01SN,Poultry fresh meat (muscle meat)
A01SP,Chicken fresh meat
A01SQ,Turkey fresh meat
A01SR,Duck fresh meat
A01SS,Goose fresh meat
A01ST,Ratites fresh meat
A01SV,Other poultry fresh meat
A01SX,Guinea-fowl fresh meat
A01SY,Partridge fresh meat
A01SZ,Pheasant fresh meat
A01TA,Pigeon fresh meat
A01TB,Quail fresh meat
A01TE,Game birds fresh meat
A01TF,Wild goose fresh meat
A01TG,Mallard fresh meat
A01TH,Snipe fresh meat
A01TJ,Grouse fresh meat
A01TK,Ptarmigan fresh meat
A01TL,Other game birds fresh meat
A01TM,Mixed fresh meat
A01TN,Bovine and pig fresh meat
A01TP,Mixed pork and mutton/lamb fresh meat
A01TQ,Mixed beef and mutton/lamb fresh meat
A01TR,Undefined mixed poultry fresh meat
A01TS,"Undefined mixed fresh meat, other species"
A01TT,Animal fresh fat tissues
A01TV,"Generic traditionally farmed mammals, fresh fat tissue"
A01TX,Bovine fat tissue
A01TY,Cattle fresh fat tissue
A01TZ,Buffalo fresh fat tissue
A01VA,Pig fat tissue
A01VB,Sheep fat tissue
A01VC,Goat fat tissue
A01VD,Equine fat tissue
A01VE,"Horse, fresh fat tissue"
A01VF,"Asses-mules-hinnies, fresh fat tissue"
A01VG,"Rabbit, fresh fat tissue"
A01VH,"Other non-game mammals, fresh fat tissue"
A01VJ,Camel fat tissue
A01VK,"Traditionally game mammals, fresh fat tissue"
A01VL,"Deer, fresh fat tissue"
A01VM,"Wild boar, fresh fat tissue"
A01VN,Hare fresh fat tissue
A01VP,"Other game mammals, fresh fat tissue"
A01VQ,Poultry fat tissue
A01VR,"Chicken, fresh fat tissue"
A01VS,"Turkey, fresh fat tissue"
A01VT,"Duck, fresh fat tissue"
A01VV,"Goose, fresh fat tissue"
A01VX,Ratites fresh fat tissue
A01VY,"Other poultry, fresh fat tissue"
A01VZ,"Traditionally game birds, fresh fat tissue"
A01XA,Mixed fresh fat tissue
A01XB,"Bovine and pig, fresh fat tissue"
A01XC,Animal offal
A01XD,Animal liver
A01XE,Generic non-game mammals liver
A01XF,Bovine liver
A01XG,Beef liver
A01XH,Veal liver
A01XJ,Pig liver
A01XK,Sheep liver
A01XL,Goat liver
A01XM,Equine liver
A01XN,Horse liver
A01XP,Asses-mules-hinnies liver
A01XQ,Rabbit liver
A01XR,Other non-game mammals liver
A01XS,Game mammals liver
A01XT,Deer liver
A01XV,Wild boar liver
A01XX,Other game mammals liver
A01XY,Poultry liver
A01XZ,Chicken liver
A01YA,Turkey liver
A01YB,Duck liver
A01YC,Goose liver
A01YD,Ratites liver
A01YE,Other poultry liver
A01YF,Game birds liver
A01YG,Animal kidney
A01YH,Generic non-game mammals kidney
A01YJ,Bovine kidney
A01YK,Beef kidney
A01YL,Veal kidney
A01YM,Pig kidney
A01YN,Sheep kidney
A01YP,Goat kidney
A01YQ,Equine kidney
A01YR,Horse kidney
A01YS,Asses-mules-hinnies kidney
A01YT,Rabbit kidney
A01YV,Other non-game mammals kidney
A01YX,Game mammals kidney
A01YY,Deer kidney
A01YZ,Wild boar kidney
A01ZA,Other game mammals kidney
A01ZB,Poultry kidney
A01ZC,Chicken kidney
A01ZD,Turkey kidney
A01ZE,Duck kidney
A01ZF,Goose kidney
A01ZG,Ratites kidney
A01ZH,Other poultry kidney
A01ZJ,Game birds kidney
A01ZK,"Animal edible offal, non-muscle, other than liver and kidney"
A01ZL,"Generic non-game mammals, other organs (edible offal non-muscle)"
A01ZM,"Bovine edible offal, non-muscle, other than liver and kidney"
A01ZN,"Buffalo edible offal, non-muscle, other than liver and kidney"
A01ZP,"Pig edible offal, non-muscle, other than liver and kidney"
A01ZQ,"Sheep edible offal, non-muscle, other than liver and kidney"
A01ZR,"Goat edible offal, non-muscle, other than liver and kidney"
A01ZS,"Equine edible offal, non-muscle, other than liver and kidney"
A01ZT,"Horse edible offal, non-muscle, other than liver and kidney"
A01ZV,"Asses-mules-hinnies edible offal, non-muscle, other than liver and kidney"
A01ZX,"Rabbit edible offal, non-muscle, other than liver and kidney"
A01ZY,"Other non-game mammals, other organs (edible offal non-muscle)"
A01ZZ,"Camel edible offal, non-muscle, other than liver and kidney"
A020A,"Game mammals, other organs (edible offal non-muscle)"
A020B,"Deer edible offal, non-muscle, other than liver and kidney"
A020C,"Wild boar edible offal, non-muscle, other than liver and kidney"
A020D,"Other game mammals, other organs (edible offal non-muscle)"
A020E,"Poultry edible offal, non-muscle, other than liver and kidney"
A020F,"Chicken edible offal, non-muscle, other than liver and kidney"
A020G,"Turkey edible offal, non-muscle, other than liver and kidney"
A020H,"Duck edible offal, non-muscle, other than liver and kidney"
A020J,"Goose edible offal, non-muscle, other than liver and kidney"
A020K,"Ratites edible offal, non-muscle, other than liver and kidney"
A020L,"Other poultry, other organs (edible offal non-muscle)"
A020M,"Game birds, other organs (edible offal non-muscle)"
A020N,"Other game birds, other organs (edible offal non-muscle)"
A020P,Animal other slaughtering products
A020Q,"Generic non-game mammals, other slaughtering products"
A020R,Bovine other slaughtering products
A020S,Bovine tongue
A020T,Bovine heart
A020V,Bovine stomach
A020X,Bovine marrowbone
A020Y,Bovine tail
A020Z,Bovine trotters and feet
A021A,Pig other slaughtering products
A021B,Pig tongue
A021C,Pig heart
A021D,Pig stomach
A021E,Pig marrowbone
A021F,Pig tail
A021G,Pig trotters and feet
A021H,Sheep other slaughtering products
A021J,Goat other slaughtering products
A021K,Equine other slaughtering products (generic)
A021L,"Horse, other slaughtering products"
A021M,Horse tongue
A021N,Horse heart
A021P,Horse marrowbone
A021Q,"Asses-mules-hinnies, other slaughtering products"
A021R,"Rabbit, other slaughtering products"
A021S,"Other non-game mammals, other slaughtering products"
A021T,"Game mammals, other slaughtering product"
A021V,"Deer, other slaughtering products"
A021X,"Wild boar, other slaughtering products"
A021Y,"Other game mammals, other slaughtering products (p)"
A021Z,Poultry other slaughtering products
A022A,Poultry skin
A022B,"Chicken, other slaughtering products"
A022C,Chicken feet
A022D,"Turkey, other slaughtering products"
A022E,"Duck, other slaughtering products"
A022F,"Goose, other slaughtering products"
A022G,"Other poultry, other slaughtering products"
A022H,"Game birds, other slaughtering products"
A022J,Meat products
A022K,Fresh meat preparations
A022L,Animal meat dried
A022M,"Bovine meat, dried"
A022N,"Horse meat, dried"
A022P,"Pig meat, dried"
A022Q,"Turkey meat, dried"
A022R,Raw cured (or seasoned) meat
A022S,Cured seasoned pork meat
A022T,"Ham, pork"
A022V,Tiroler speck
A022X,Bacon
A022Y,Pancetta
A022Z,"Corned pork, uncooked"
A023A,Cured pork fat
A023B,Cured seasoned bovine meat
A023C,"Ham, beef"
A023D,"Corned beef, uncooked"
A023E,Cured seasoned poultry meat
A023F,"Corned turkey, uncooked"
A023G,Cooked cured (or seasoned) meat
A023H,Cooked cured (or seasoned) pork meat
A023J,Spalla cotta
A023K,Cooked pork ham
A023L,Cooked pork tongue
A023M,"Corned pork meat, cooked"
A023N,"Pastrami, pork"
A023P,Cooked cured (or seasoned) bovine meat
A023Q,"Pastrami, beef"
A023R,Cooked bovine tongue
A023S,Cooked cured (or seasoned) poultry meat
A023T,Cooked turkey meat
A023V,Corned turkey
A023X,Cooked other poultry meat
A023Y,Corned other poultry
A023Z,Cooked cured (or seasoned) ovine meat
A024A,"Pastrami, lamb"
A024B,Canned-tinned meat
A024C,Canned meat
A024D,Luncheon spiced ham-type tinned meat
A024E,Tinned bulk sausages
A024F,Sausages
A024G,Fresh raw sausages
A024H,Italian-style sausage
A024J,Fresh spiced sausages in casing
A024K,Fresh bulk sausages
A024L,Breakfast-type sausage
A024M,Chipolata-type sausage
A024N,Fresh bratwurst
A024P,Thuringian sausage
A024Q,Cured unripened raw sausages
A024R,Mettwurst-type sausage
A024S,Teewurst-type sausage
A024T,Fresh kolbasz
A024V,Cured ripened raw sausages
A024X,Salami-type sausage
A024Y,Italian-type salami
A024Z,Hungarian-type salami
A025A,German salami
A025B,Pepperoni/paprika-type sausage
A025C,Chorizo and similar
A025D,"Linguica, sausage"
A025E,Snack sausages (like Cabanos and landjäger)
A025F,Ripened kolbasz
A025G,Knackwurst-type sausage
A025H,Matured charcuterie products for cooking
A025J,Cooked sausages (generic)
A025K,Spreadable cooked sausages
A025L,Liver-type sausage
A025M,Braunschweiger
A025N,Sliceable or firm cooked sausages
A025P,Polish-type cooked sausage
A025Q,Mortadella-type sausage
A025R,Bologna-type sausage
A025S,Blood-type sausage
A025T,Miscellaneous cooked sausages
A025V,Cooked salami
A025X,Weisswurst
A025Y,Blood and tongue sausage
A025Z,Head cheese
A026A,Pre-cooked sausages to be cooked before consumption
A026B,Frankfurt-type sausage
A026C,Frankfurter sausage
A026D,Wiener sausage
A026E,Cooked bratwurst-type sausage
A026F,Beerwurst
A026G,Bockwurst
A026H,Cervelat (swiss type)
A026J,Meat specialties
A026K,Meat based spreadable-textured specialities
A026L,Meat spread
A026M,Liver based spreadable-textured specialities
A026N,Foie gras
A026P,"Pate, goose liver"
A026Q,"Pate, chicken liver"
A026R,"Pate, pork liver"
A026S,Liver cheese
A026T,"Fish, seafood, amphibians, reptiles and invertebrates"
A026V,Fish (meat)
A026X,Freshwater fish
A026Y,Barbs
A026Z,Largemouth black bass
A027A,"Bluegill sunfish, or bluegill bream"
A027B,Freshwater bream - Europe
A027C,Carps
A027D,"Carp, common"
A027E,"Carp, grass"
A027F,Mud carp
A027G,"Carp, indian (generic)"
A027H,Labeo carps (generic)
A027J,Catfishes (freshwater)
A027K,Channel catfish
A027L,"Gobies, freshwater"
A027M,Gourami (asia)
A027N,Perch
A027P,"Perch, american yellow"
A027Q,"Perch, european"
A027R,"Perch, white"
A027S,White crappie
A027T,Pike
A027V,Amur pike
A027X,Northern pike
A027Y,Pike-perch
A027Z,Roaches
A028A,Tilapias and similar
A028B,Mozambique tilapia
A028C,"Cod, murray"
A028D,"Perch, golden"
A028E,Diadromous fish
A028F,Barramundi
A028G,River eels
A028H,"Eel, american"
A028J,"Eel, australian"
A028K,"Eel, european"
A028L,"Eel, japanese"
A028M,Milkfish
A028N,Nile perch
A028P,Atlantic salmon
A028Q,Pacific salmon (generic)
A028R,Cherry salmon
A028S,Chinook salmon
A028T,Chum salmon
A028V,Coho salmon
A028X,Pink salmon
A028Y,Sockeye salmon
A028Z,"Salmon, threadfin"
A029A,Shads
A029B,Smelt
A029C,"Smelt, european"
A029D,"Smelt, rainbow"
A029E,Sturgeon
A029F,Trouts
A029G,Arctic char
A029H,Brook trout
A029J,Brown trout
A029K,Cutthroat trout
A029L,Lake trout
A029M,Char
A029N,Rainbow trout
A029P,Paddle fish
A029Q,Whitefishes or coregonus
A029R,Marine fish
A029S,Miscellaneous coastal marine fishes
A029T,Sea bass
A029V,Sea bream
A029X,Bogue
A029Y,Salema
A029Z,Wolffish
A02AB,Drums
A02AC,Menhaden
A02AD,Mullets
A02AE,Surgeonfish
A02AF,Lesser sand eel
A02AG,Miscellaneous demersal marine fishes
A02AH,"Bream, silver"
A02AJ,Butterfish
A02AK,Conger
A02AL,"Conger, european"
A02AM,Ocean perch
A02AN,Scorpion fishes
A02AP,"Pomfret, atlantic"
A02AQ,Bluefish
A02AR,"Flounders, halibuts, soles"
A02AS,Dab or common dab
A02AT,Flounders
A02AV,Witch flounder
A02AX,Yellowtail flounder
A02AY,Halibut
