code,name
A01SV,Other poultry fresh meat
A01SX,Guinea-fowl fresh meat
A01SY,Partridge fresh meat
A01SZ,Pheasant fresh meat
A01TA,Pigeon fresh meat
A01TB,Quail fresh meat
A01TE,Game birds fresh meat
A01TF,Wild goose fresh meat
A01TG,Mallard fresh meat
A01TH,Snipe fresh meat
A01TJ,Grouse fresh meat
A01TK,Ptarmigan fresh meat
A01TL,Other game birds fresh meat
A01TN,Bovine and pig fresh meat
A01TP,Mixed pork and mutton/lamb fresh meat
A01TQ,Mixed beef and mutton/lamb fresh meat
A01TR,Undefined mixed poultry fresh meat
A01TT,Animal fresh fat tissues
A01TV,"Generic traditionally farmed mammals, fresh fat tissue"
A01TX,Bovine fat tissue
A01TY,Cattle fresh fat tissue
A01TZ,Buffalo fresh fat tissue
A01VA,Pig fat tissue
A01VB,Sheep fat tissue
A01VC,Goat fat tissue
A01VD,Equine fat tissue
A01VE,"Horse, fresh fat tissue"
A01VF,"Asses-mules-hinnies, fresh fat tissue"
A01VG,"Rabbit, fresh fat tissue"
A01VH,"Other non-game mammals, fresh fat tissue"
A01VJ,Camel fat tissue
A01VK,"Traditionally game mammals, fresh fat tissue"
A01VL,"Deer, fresh fat tissue"
A01VM,"Wild boar, fresh fat tissue"
A01VN,Hare fresh fat tissue
A01VP,"Other game mammals, fresh fat tissue"
A01VQ,Poultry fat tissue
A01VR,"Chicken, fresh fat tissue"
A01VS,"Turkey, fresh fat tissue"
A01VT,"Duck, fresh fat tissue"
A01VV,"Goose, fresh fat tissue"
A01VX,Ratites fresh fat tissue
A01VY,"Other poultry, fresh fat tissue"
A01VZ,"Traditionally game birds, fresh fat tissue"
A01XA,Mixed fresh fat tissue
A01XB,"Bovine and pig, fresh fat tissue"
A01XC,Animal offal
A01XD,Animal liver
A01XE,Generic non-game mammals liver
A01XF,Bovine liver
A01XG,Beef liver
A01XH,Veal liver
A01XJ,Pig liver
A01XK,Sheep liver
A01XL,Goat liver
A01XM,Equine liver
A01XN,Horse liver
A01XP,Asses-mules-hinnies liver
A01XQ,Rabbit liver
A01XR,Other non-game mammals liver
A01XS,Game mammals liver
A01XT,Deer liver
A01XV,Wild boar liver
A01XX,Other game mammals liver
A01XY,Poultry liver
A01XZ,Chicken liver
A01YA,Turkey liver
A01YB,Duck liver
A01YC,Goose liver
A01YD,Ratites liver
A01YE,Other poultry liver
A01YF,Game birds liver
A01YG,Animal kidney
A01YH,Generic non-game mammals kidney
A01YJ,Bovine kidney
A01YK,Beef kidney
A01YL,Veal kidney
A01YM,Pig kidney
A01YN,Sheep kidney
A01YP,Goat kidney
A01YQ,Equine kidney
A01YR,Horse kidney
A01YS,Asses-mules-hinnies kidney
A01YT,Rabbit kidney
A01YV,Other non-game mammals kidney
A01YX,Game mammals kidney
A01YY,Deer kidney
A01YZ,Wild boar kidney
A01ZA,Other game mammals kidney
A01ZB,Poultry kidney
A01ZC,Chicken kidney
A01ZD,Turkey kidney
A01ZE,Duck kidney
A01ZF,Goose kidney
A01ZG,Ratites kidney
A01ZH,Other poultry kidney
A01ZJ,Game birds kidney
A01ZK,"Animal edible offal, non-muscle, other than liver and kidney"
A01ZL,"Generic non-game mammals, other organs (edible offal non-muscle)"
A01ZM,"Bovine edible offal, non-muscle, other than liver and kidney"
A01ZN,"Buffalo edible offal, non-muscle, other than liver and kidney"
A01ZP,"Pig edible offal, non-muscle, other than liver and kidney"
A01ZQ,"Sheep edible offal, non-muscle, other than liver and kidney"
A01ZR,"Goat edible offal, non-muscle, other than liver and kidney"
A01ZS,"Equine edible offal, non-muscle, other than liver and kidney"
A01ZT,"Horse edible offal, non-muscle, other than liver and kidney"
A01ZV,"Asses-mules-hinnies edible offal, non-muscle, other than liver and kidney"
A01ZX,"Rabbit edible offal, non-muscle, other than liver and kidney"
A01ZY,"Other non-game mammals, other organs (edible offal non-muscle)"
A01ZZ,"Camel edible offal, non-muscle, other than liver and kidney"
A020A,"Game mammals, other organs (edible offal non-muscle)"
A020B,"Deer edible offal, non-muscle, other than liver and kidney"
A020C,"Wild boar edible offal, non-muscle, other than liver and kidney"
A020D,"Other game mammals, other organs (edible offal non-muscle)"
A020E,"Poultry edible offal, non-muscle, other than liver and kidney"
A020F,"Chicken edible offal, non-muscle, other than liver and kidney"
A020G,"Turkey edible offal, non-muscle, other than liver and kidney"
A020H,"Duck edible offal, non-muscle, other than liver and kidney"
A020J,"Goose edible offal, non-muscle, other than liver and kidney"
A020K,"Ratites edible offal, non-muscle, other than liver and kidney"
A020L,"Other poultry, other organs (edible offal non-muscle)"
A020M,"Game birds, other organs (edible offal non-muscle)"
A020N,"Other game birds, other organs (edible offal non-muscle)"
A020P,Animal other slaughtering products
A020Q,"Generic non-game mammals, other slaughtering products"
A020R,Bovine other slaughtering products
A020S,Bovine tongue
A020T,Bovine heart
A020V,Bovine stomach
A020X,Bovine marrowbone
A020Y,Bovine tail
A020Z,Bovine trotters and feet
A021A,Pig other slaughtering products
A021B,Pig tongue
A021C,Pig heart
A021D,Pig stomach
A021E,Pig marrowbone
A021F,Pig tail
A021G,Pig trotters and feet
A021H,Sheep other slaughtering products
A021J,Goat other slaughtering products
A021K,Equine other slaughtering products (generic)
A021L,"Horse, other slaughtering products"
A021M,Horse tongue
A021N,Horse heart
A021P,Horse marrowbone
A021Q,"Asses-mules-hinnies, other slaughtering products"
A021R,"Rabbit, other slaughtering products"
A021S,"Other non-game mammals, other slaughtering products"
A021T,"Game mammals, other slaughtering product"
A021V,"Deer, other slaughtering products"
A021X,"Wild boar, other slaughtering products"
A021Y,"Other game mammals, other slaughtering products (p)"
A021Z,Poultry other slaughtering products
A022A,Poultry skin
A022B,"Chicken, other slaughtering products"
A022C,Chicken feet
A022D,"Turkey, other slaughtering products"
A022E,"Duck, other slaughtering products"
A022F,"Goose, other slaughtering products"
A022G,"Other poultry, other slaughtering products"
A022H,"Game birds, other slaughtering products"
A022L,Animal meat dried
A022M,"Bovine meat, dried"
A022N,"Horse meat, dried"
A022P,"Pig meat, dried"
A022Q,"Turkey meat, dried"
A022R,Raw cured (or seasoned) meat
A022S,Cured seasoned pork meat
A022T,"Ham, pork"
A022V,Tiroler speck
A022X,Bacon
A022Y,Pancetta
A022Z,"Corned pork, uncooked"
A023A,Cured pork fat
A023B,Cured seasoned bovine meat
A023C,"Ham, beef"
A023D,"Corned beef, uncooked"
A023E,Cured seasoned poultry meat
A023F,"Corned turkey, uncooked"
A023G,Cooked cured (or seasoned) meat
A023H,Cooked cured (or seasoned) pork meat
A023J,Spalla cotta
A023K,Cooked pork ham
A023L,Cooked pork tongue
A023M,"Corned pork meat, cooked"
A023N,"Pastrami, pork"
A023P,Cooked cured (or seasoned) bovine meat
A023Q,"Pastrami, beef"
A023R,Cooked bovine tongue
A023S,Cooked cured (or seasoned) poultry meat
A023T,Cooked turkey meat
A023V,Corned turkey
A023X,Cooked other poultry meat
A023Y,Corned other poultry
A023Z,Cooked cured (or seasoned) ovine meat
A024A,"Pastrami, lamb"
A026N,Foie gras
A026V,Fish (meat)
A026X,Freshwater fish
A026Y,Barbs
A026Z,Largemouth black bass
A027A,"Bluegill sunfish, or bluegill bream"
A027B,Freshwater bream - Europe
A027C,Carps
A027D,"Carp, common"
A027E,"Carp, grass"
A027F,Mud carp
A027G,"Carp, indian (generic)"
A027H,Labeo carps (generic)
A027J,Catfishes (freshwater)
A027K,Channel catfish
A027L,"Gobies, freshwater"
A027M,Gourami (asia)
A027N,Perch
A027P,"Perch, american yellow"
A027Q,"Perch, european"
A027R,"Perch, white"
A027S,White crappie
A027T,Pike
A027V,Amur pike
A027X,Northern pike
A027Y,Pike-perch
A027Z,Roaches
A028A,Tilapias and similar
A028B,Mozambique tilapia
A028C,"Cod, murray"
A028D,"Perch, golden"
A028E,Diadromous fish
A028F,Barramundi
A028G,River eels
A028H,"Eel, american"
A028J,"Eel, australian"
A028K,"Eel, european"
A028L,"Eel, japanese"
A028M,Milkfish
A028N,Nile perch
A028P,Atlantic salmon
A028Q,Pacific salmon (generic)
A028R,Cherry salmon
A028S,Chinook salmon
A028T,Chum salmon
A028V,Coho salmon
A028X,Pink salmon
A028Y,Sockeye salmon
A028Z,"Salmon, threadfin"
A029A,Shads
A029B,Smelt
A029C,"Smelt, european"
A029D,"Smelt, rainbow"
A029E,Sturgeon
A029F,Trouts
A029G,Arctic char
A029H,Brook trout
A029J,Brown trout
A029K,Cutthroat trout
A029L,Lake trout
A029M,Char
A029N,Rainbow trout
A029P,Paddle fish
A029Q,Whitefishes or coregonus
A029R,Marine fish
A029S,Miscellaneous coastal marine fishes
A029T,Sea bass
A029V,Sea bream
A029X,Bogue
A029Y,Salema
A029Z,Wolffish
A02AB,Drums
A02AC,Menhaden
A02AD,Mullets
A02AE,Surgeonfish
A02AF,Lesser sand eel
A02AG,Miscellaneous demersal marine fishes
A02AH,"Bream, silver"
A02AJ,Butterfish
A02AK,Conger
A02AL,"Conger, european"
A02AM,Ocean perch
A02AN,Scorpion fishes
A02AP,"Pomfret, atlantic"
A02AQ,Bluefish
A02AR,"Flounders, halibuts, soles"
A02AS,Dab or common dab
A02AT,Flounders
A02AV,Witch flounder
A02AX,Yellowtail flounder
A02AY,Halibut
A02AZ,"Halibut, atlantic"
A02BA,"Halibut, greenland"
A02BB,"Halibut, pacific"
A02BC,Plaice
A02BD,"Plaice, alaska"
A02BE,"Plaice, european"
A02BF,Sole
A02BG,Turbot
A02BH,Brill
A02BJ,"Anglerfish, monkfish and stargazers"
A02BK,Dories
A02BL,Wolffishes
A02BM,Miscellaneous pelagic marine fishes
A02BN,Barracudas
A02BP,Capelin
A02BQ,Dolphinfishes
A02BR,Horse jack
A02BS,Garfish
A02BT,"Cods, hakes, haddocks"
A02BV,Cod
A02BX,"Cod, atlantic"
A02BY,"Cod, greenland"
A02BZ,"Cod, pacific"
A02CA,Haddock
A02CB,Hakes
A02CC,Ling
A02CD,Tusk
A02CE,"Pollack, pollock"
A02CF,Coalfish
A02CG,Whiting
A02CH,Grenadiers
A02CJ,Norway pout
A02CL,"Mackerels, jack and horse mackerel, scads"
A02CM,Jack mackerel
A02CN,Horse mackerels
A02CP,Scad
A02CQ,King mackerel
A02CR,Spanish mackerel
A02CS,Seerfish
A02CT,Mackerel
A02CV,"Mackerel, atlantic"
A02CX,"Mackerel, chub"
A02CY,"Mackerel, indian"
A02CZ,"Mackerel, short"
A02DA,Sardines and sardine-type fishes
A02DB,European sardine
A02DC,Sardinella or oil sardine
A02DD,Anchovies
A02DE,Herrings
A02DF,"Herring, atlantic"
A02DG,"Herring, pacific"
A02DH,Sprat
A02DJ,Sharks
A02DK,Liveroil shark
A02DL,Porbeagle
A02DM,Requiem shark
A02DN,Smooth hounds
A02DP,Spiny dogfish
A02DQ,Rays
A02DR,Tuna and bonito (generic)
A02DS,Bonito
A02DT,"Bonito, atlantic"
A02DV,"Bonito, eastern pacific"
A02DX,Tuna
A02DY,Albacore
A02DZ,"Tuna, bigeye"
A02EA,"Tuna, blackfin"
A02EB,"Tuna, bluefin (generic)"
A02EC,Southern bluefin tuna
A02ED,Northern bluefin tuna
A02EE,"Tuna, longtail"
A02EF,"Tuna, skipjack"
A02EG,"Tuna, yellowfin"
A02EH,Fish offal
A02EJ,Fish liver
A02EK,Shark liver
A02EL,Cod liver
A02EM,Fish roe
A02EN,Bluefish roe
A02EP,Cod roe
A02EQ,Dolphinfish roe
A02ER,Flounder roe
A02ES,Herring roe
A02ET,Mackerel roe
A02EV,Mullet roe
A02EX,"Salmon roe, pacific"
A02EY,"Salmon roe, atlantic"
A02EZ,Shad roe
A02FA,Sturgeon roe
A02FB,Other fish offal
A02FD,Crustaceans
A02FE,Freshwater crustaceans
A02FF,Freshwater crabs
A02FG,Freshwater crayfishes
A02FH,Freshwater shrimps or prawns
A02FJ,Miscellaneous marine crustaceans
A02FK,Barnacle
A02FL,"Crabs, sea-spiders"
A02FM,"Krill, planktonic crustaceans"
A02FN,Squat lobsters
A02FP,Lobsters
A02FQ,"Lobster, american"
A02FR,"Lobster, european"
A02FS,"Lobster, norway"
A02FT,Slipper lobster
A02FV,Spiny and rock lobsters
A02FX,Shrimps and prawns
A02FY,"Prawn, giant tiger"
A02FZ,"Prawn, northern"
A02GA,White shrimp
A02GB,"Shrimps, common"
A02GM,Molluscs
A02GN,Sea-squirts and other tunicates
A02GP,Sea urchins and other echinoderms
A02GQ,Sea urchins
A02GR,Sea-cucumbers
A02GS,"Abalones, winkles, conchs"
A02GT,Abalone
A02GV,Limpet
A02GX,"Water snails, conches and whelks"
A02GY,Jellyfishes and similar
A02GZ,"Clams, cockles, arkshells"
A02HA,Clams
A02HB,Razor clam
A02HC,Cockle and arkshell
A02HD,Arkshell
A02HE,Cockles
A02HF,Mussels
A02HG,Oysters
A02HH,Ovine milk
A02HJ,"Oyster, european"
A02HK,"Oyster, portuguese cupped"
A02HL,"Oyster, sydney rock"
A02HM,"Oyster, pacific cupped"
A02HN,"Scallops, pectens"
A02HP,"Scallop, australian"
A02HQ,"Scallop, bay"
A02HR,"Scallop, giant pacific"
A02HS,"Scallop, great"
A02HT,"Scallop, new zealand"
A02HV,"Scallop, queen"
A02HX,"Scallop, sea"
A02HY,Freshwater molluscs
A02HZ,"Squids, cuttlefishes, octopuses"
A02JA,Cuttlefishes
A02JB,"Cuttlefish, common"
A02JC,Little cuttle
A02JD,Octopuses
A02JE,"Octopus, common"
A02JF,"Octopus, musky"
A02JG,"Octopus, curled"
A02JH,Squids
A02JJ,"Squid, common"
A02JK,"Squid, european flying"
A02JL,"Squid, japanese flying"
A02JM,"Squid, short finned"
A02JP,Dried fish
A02JQ,"Marine fish, dried"
A02JR,Stockfish
A02JS,"Cod, dried"
A02JT,"Hake, dried"
A02JV,"Ling, dried"
A02JX,"Flat-fishes, dried"
A02JY,"Halibut, dried"
A02JZ,"Dab or common dab, dried"
A02KB,Processed or preserved fish (including processed offal)
A02KC,"Fish fingers, breaded"
A02KE,Fish paste or surimi
A02KF,Smoked salmon
A02KG,Smoked herring
A02KH,Other smoked fishes
A02KN,Marine mammals meat
A02KP,"Amphibians, reptiles, snails, insects"
A02KQ,Amphibians and Reptiles
A02KR,Frogs meat
A02KS,Bullfrog
A02KT,"Bullfrog, indian"
A02KV,"Frog, agile"
A02KX,"Frog, common"
A02KY,"Frog, edible"
A02KZ,"Frog, marsh"
A02LA,"Frog, pool"
A02LB,Lizards
A02LC,Snakes
A02LD,Turtles
A02LE,"Turtle, green"
A02LF,"Turtle, snapping"
A02LG,"Turtle, hawksbill"
A02LH,"Turtle, loggerhead"
A02LJ,Crocodiles
A02LK,Snails
A02LL,"Snail, garden"
A02LM,"Snail, giant"
A02LN,"Snail, roman"
A02LQ,Insects
A02LT,Milk
A02LV,Cow milk
A02LX,"Cow milk, natural high fat"
A02LY,"Cow milk, whole"
A02LZ,"Cow milk, semi skimmed (half fat)"
A02MA,"Cow milk, skimmed (low fat)"
A02MB,Goat milk
A02MC,Sheep milk
A02MD,Water buffalo milk
A02ME,Bactrian camel milk
A02MF,Horse milk
A02MG,Ass milk
A02MH,Milk from other milk producer animals
A02MJ,Human milk
A02MK,Cream and cream products
A02ML,"Cream, plain"
A02MM,Cream with other ingredients
A02MN,Cream sprayable
A02MR,"Whey, sweet"
A02MS,"Whey, sour"
A02MT,Flavoured whey
A02MV,Buttermilk
A02MX,Traditional buttermilk (churning)
A02MY,Cultured buttermilk
A02MZ,Fermented milk or cream
A02NA,Sour cream products
A02NB,"Sour cream, plain"
A02NC,Créme fraiche and other mild variants of sour cream
A02ND,Flavoured sour cream
A02NE,Yoghurt
A02NF,"Yoghurt, cow milk"
A02NG,"Yoghurt, cow milk, plain"
A02NH,"Yoghurt, cow milk, flavoured"
A02NJ,"Yoghurt, sheep milk"
A02NK,"Yoghurt, sheep milk, plain"
A02NL,"Yoghurt, sheep milk, flavoured"
A02NM,"Yoghurt, goat milk"
A02NN,"Yoghurt, goat milk, plain"
A02NP,"Yoghurt, goat milk, flavoured"
A02NQ,"Yoghurt drinks, including sweetened and/or flavoured variants"
A02NR,Probiotic milk-like drinks
A02NS,Acidophilus milk
A02NT,Traditional sour milk products
A02NV,Kefir
A02NX,Kumis
A02NY,Traditional nordic fermented milks
A02NZ,Långfil
A02PA,Filmjölk
A02PB,Viili
A02PC,Flavoured traditional sour milk products
A02PD,Milk and dairy powders and concentrates
A02PE,Milk and dairy concentrate
A02PF,"Evaporated milk (liquid, unsweetened)"
A02PG,Condensed milk (sometimes with added sugars)
A02PH,Milk and dairy powders
A02PJ,Milk powder
A02PK,"Milk powder, full fat"
A02PL,"Milk powder, skimmed"
A02PM,Cream powder
A02PN,Whey powder
A02PQ,Lactose
A02PR,Milk protein
A02PS,Whey protein
A02QE,Cheese
A02QF,Fresh uncured cheese
A02QG,Cottage cheese
A02QH,Mascarpone
A02QJ,Mozzarella
A02QK,Quark
A02QL,Ricotta
A02QM,Skyr
A02QN,"Cheese, boilie"
A02QP,"Cheese, burrata"
A02QQ,"Cheese, chevre frais"
A02QR,Clotted cream
A02QS,"Cheese, crescenza"
A02QT,"Cheese, juustoleipa"
A02QV,"Cheese, mizithra"
A02QX,"Cheese, triple creme"
A02QY,"Cheese, urda"
A02QZ,Cream cheese
A02RA,Brined cheese (feta-type and similar)
A02RB,Soft brined cheese (feta type)
A02RC,"Cheese, feta"
A02RD,"Cheese, telemea"
A02RE,Firm brined cheese (ricotta salata type)
A02RF,"Cheese, ricotta salata"
A02RG,Ripened cheese
A02RH,Soft - ripened cheese
A02RJ,Soft-ripened washed-rind cheese (limburger type)
A02RK,"Cheese, epoisses"
A02RL,"Cheese, langres"
A02RM,"Cheese, limburger"
A02RN,"Cheese, munster"
A02RP,"Cheese, serpa"
A02RQ,"Cheese, taleggio"
A02RR,"Cheese, vacherin mont d'or"
A02RS,"Cheese, wynendale"
A02RT,"Soft-ripened cheese with bloomy rind (white mould) (brie, camembert type)"
A02RV,"Cheese, brie"
A02RX,"Cheese, camembert"
A02RY,"Cheese, chaource"
A02RZ,"Cheese, chevre mould ripened"
A02SA,"Cheese, coulommiers"
A02SB,"Cheese, dunbarra"
A02SC,"Cheese, garrotxa"
A02SD,"Cheese, pouligny-saint-pierre"
A02SE,"Cheese, saga"
A02SF,"Cheese, saint marcellin"
A02SG,"Soft-ripened cheese veined with blue mould (blue bavarian, blue de graven type )"
A02SH,"Cheese, bavarian blue"
A02SJ,"Cheese, blue castello"
A02SK,"Cheese, blue de graven"
A02SL,"Cheese, cashel blue"
A02SM,Soft-ripened cheese with white and blue mould (cambozola type)
A02SN,Soft-ripened cheese with natural rind and other soft-ripened cheeses
A02SP,"Cheese, banon"
A02SQ,"Cheese, fleur de maquis"
A02SR,"Cheese, harzer"
A02SS,"Cheese, robiola"
A02ST,Firm - ripened cheeses
A02SV,Firm/semi-hard cheese (gouda and edam type)
A02SX,"Cheese, abondance"
A02SY,"Cheese, appenzeller"
A02SZ,"Cheese, arzua ulloa"
A02TA,"Cheese, asiago"
A02TB,"Cheese, baita friuli"
A02TC,"Cheese, beaufort"
A02TD,"Cheese, bica"
A02TE,"Cheese, bra"
A02TF,"Cheese, bundnerkase"
A02TG,"Cheese, butterkase"
A02TH,"Cheese, caerphilly"
A02TJ,"Cheese, cantal"
A02TK,"Cheese, carrigaline"
A02TL,"Cheese, cheshire"
A02TM,"Cheese, chimay"
A02TN,"Cheese, cornish yarg"
A02TP,"Cheese, cream havarti"
A02TQ,"Cheese, danbo"
A02TR,"Cheese, derby"
A02TS,"Cheese, double gloucester"
A02TT,"Cheese, doux de montagne"
A02TV,"Cheese, edam"
A02TX,"Cheese, esrom"
A02TY,"Cheese, fontina"
A02TZ,"Cheese, gjetost"
A02VA,"Cheese, gouda"
A02VB,"Cheese, graddost"
A02VC,"Cheese, herrgardost"
A02VD,"Cheese, hushallsost"
A02VE,"Cheese, ibores"
A02VF,"Cheese, jarlsberg"
A02VG,"Cheese, kasseri"
A02VH,"Cheese, kurpianka smoked"
A02VJ,"Cheese, lancashire"
A02VK,"Cheese, lappi"
A02VL,"Cheese, leicester"
A02VM,"Cheese, lubelski"
A02VN,"Cheese, maasdam"
A02VP,"Cheese, marechal"
A02VQ,"Cheese, mimolette"
A02VR,"Cheese, morbier"
A02VS,"Cheese, morski"
A02VT,"Cheese, nagelkaas"
A02VV,"Cheese, nisa"
A02VX,"Cheese, nokkelost"
A02VY,"Cheese, oltermanni"
A02VZ,"Cheese, ossau-iraty"
A02XA,"Cheese, passendale"
A02XB,"Cheese, piacentinu"
A02XC,"Cheese, podlaski"
A02XD,"Cheese, prastost"
A02XE,"Cheese, provolone"
A02XF,"Cheese, raclette"
A02XG,"Cheese, raschera"
A02XH,"Cheese, saint nectaire"
A02XJ,"Cheese, saint paulin"
A02XK,"Cheese, sao jorge"
A02XL,"Cheese, scamorza"
A02XM,"Cheese, smoked gouda"
A02XN,"Cheese, tete de moine"
A02XP,"Cheese, tetilla"
A02XQ,"Cheese, tilsit"
A02XR,"Cheese, toma piemontese"
A02XS,"Cheese, tomme de savoie"
A02XT,"Cheese, torta del casar"
A02XV,"Cheese, trappist"
A02XX,"Cheese, tronchon"
A02XY,"Cheese, turunmaa"
A02XZ,"Cheese, vacherin fribourgeois"
A02YA,"Cheese, vasterbotten"
A02YB,"Cheese, vignerons"
A02YC,"Cheese, wensleydale"
A02YD,"Cheese, white stilton"
A02YE,"Hard cheese (cheddar, emmental type)"
A02YF,"Cheese, aged graviera"
A02YG,"Cheese, cacio di fossa"
A02YH,"Cheese, canestrato pugliese"
A02YJ,"Cheese, castelmagno"
A02YK,"Cheese, cheddar"
A02YL,"Cheese, coolea"
A02YM,"Cheese, emmental"
A02YN,"Cheese, evora"
A02YP,"Cheese, gruyere"
A02YQ,"Cheese, hoch ybrig"
A02YR,"Cheese, iberico"
A02YS,"Cheese, idiazabal"
A02YT,"Cheese, kefalotyri"
A02YV,"Cheese, leyden"
A02YX,"Cheese, lincolnshire poacher"
A02YY,"Cheese, mahon"
A02YZ,"Cheese, majorero"
A02ZA,"Cheese, montasio"
A02ZB,"Cheese, monte veronese"
A02ZC,"Cheese, murcia"
A02ZD,"Cheese, pecorino toscano"
A02ZE,"Cheese, roncal"
A02ZF,"Cheese, samsoe"
A02ZG,"Cheese, schabziger"
A02ZH,"Extra hard cheese (parmesan, grana type)"
A02ZJ,"Cheese, afuega'l pitu"
A02ZK,"Cheese, bitto della valtellina"
A02ZL,"Cheese, caciocavallo"
A02ZM,"Cheese, comte"
A02ZN,"Cheese, fiore sardo"
A02ZP,"Cheese, formai de mut"
A02ZQ,"Cheese, grana padano"
A02ZR,"Cheese, manchego"
A02ZS,"Cheese, parmigiano reggiano"
A02ZT,"Cheese, pecorino romano"
A02ZV,"Cheese, ragusano"
A02ZX,"Cheese, san simon"
A02ZY,"Cheese, sbrinz"
A02ZZ,"Cheese, ubriaco"
A030A,"Cheese, zamorano"
A030B,Firm-ripened blue mould-veined cheese
A030C,"Cheese, bleu d'auvergne"
A030D,"Cheese, bleu de gex"
A030E,"Cheese, cabrales"
A030F,"Cheese, fourme d'ambert"
A030G,"Cheese, gamonedo"
A030H,"Cheese, gorgonzola"
A030J,"Cheese, monje picon"
A030K,"Cheese, roquefort"
A030L,"Cheese, shropshire blue"
A030M,"Cheese, stilton"
A030N,"Cheese, valdeon"
A030P,Firm-ripened bloomy (white mould) or washed rind cheese
A030Q,"Cheese, amarelo"
A030R,"Cheese, ardrahan"
A030S,"Cheese, buche de chevre"
A030T,"Cheese, gubbeen"
A030V,"Cheese, livarot"
A030X,"Cheese, pont l'eveque"
A030Y,"Cheese, reblochon"
A030Z,"Firm-ripened cheese with added herbs, spices or other ingredients"
A031A,Processed cheese and spreads
A031B,"Processed cheese, sliceable"
A031C,"Processed cheese, spreadable"
A031D,Processed cheese wedges and similar
A031F,Whole eggs
A031G,Hen eggs
A031H,Duck eggs
A031J,Geese eggs
A031K,Quail eggs
A031L,Eggs from other eggs producer birds
A031M,Turkey eggs
A031N,Ostrich eggs
A031P,Seagull eggs
A031Q,Liquid egg products
A031R,Hen egg mixed whole
A031S,Hen egg yolk
A031T,Hen egg white
A031V,Egg powder
A031X,"Hen egg mixed whole, dried"
A031Y,"Hen egg yolk, dried"
A031Z,"Hen egg white, dried"
A032A,Hardened egg products
A032B,Boiled eggs
A032C,Fried eggs
A032D,Poached eggs
A032E,Manufactured solid egg roll
A032G,Sugars (mono- and di-saccharides)
A032H,Sucrose (common sugar)
A032J,White sugar
A032K,Refined beet sugar
